      129.468   0.00324334
      129.541   0.00324141
      129.615   0.00323949
      129.688   0.00323756
      129.762   0.00323564
      129.835   0.00323372
      129.909   0.00323181
      129.982   0.00322989
      130.056   0.00322799
      130.129   0.00322608
      130.203   0.00322417
      130.276   0.00322227
      130.350   0.00322037
      130.423   0.00321847
      130.497   0.00321658
      130.570   0.00321468
      130.644   0.00321279
      130.691   0.00321159
      130.728   0.00321065
      130.791   0.00320902
      130.864   0.00320714
      130.938   0.00320527
      131.011   0.00320339
      131.085   0.00320152
      131.158   0.00319964
      131.232   0.00319778
      131.305   0.00319591
      131.379   0.00319405
      131.452   0.00319218
      131.526   0.00319033
      131.599   0.00318847
      131.673   0.00318663
      131.746   0.00318477
      131.820   0.00318293
      131.893   0.00318108
      131.967   0.00317924
      132.040   0.00317739
      132.114   0.00317556
      132.183   0.00317385
      132.219   0.00317293
      132.261   0.00317189
      132.334   0.00317007
      132.408   0.00316824
      132.481   0.00316641
      132.555   0.00316459
      132.628   0.00316277
      132.702   0.00316096
      132.775   0.00315914
      132.849   0.00315732
      132.922   0.00315552
      132.996   0.00315371
      133.069   0.00315190
      133.143   0.00315010
      133.216   0.00314831
      133.290   0.00314650
      133.363   0.00314471
      133.437   0.00314291
      133.510   0.00314113
      133.584   0.00313934
      133.657   0.00313756
      133.720   0.00313604
      133.756   0.00313514
      133.804   0.00313399
      133.878   0.00313221
      133.951   0.00313043
      134.025   0.00312866
      134.098   0.00312689
      134.172   0.00312512
      134.245   0.00312336
      134.319   0.00312160
      134.392   0.00311983
      134.466   0.00311807
      134.539   0.00311632
      134.613   0.00311456
      134.686   0.00311281
      134.760   0.00311107
      134.833   0.00310932
      134.907   0.00310758
      134.980   0.00310584
      135.054   0.00310410
      135.127   0.00310236
      135.201   0.00310062
      135.266   0.00309908
      135.303   0.00309822
      135.348   0.00309716
      135.421   0.00309543
      135.495   0.00309371
      135.568   0.00309198
